City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
145,Ciudad Bolivar,VE,2021-10-19 18:13:19,8.1222,-63.5497,93.11,44,90,4.65
146,Abu Samrah,SY,2021-10-19 18:13:20,35.3029,37.1841,66.06,65,31,11.36
147,Lavrentiya,RU,2021-10-19 18:11:07,65.5833,-171.0,28.31,95,100,22.57
148,Murray Bridge,AU,2021-10-19 18:12:34,-35.1167,139.2667,63.37,61,74,8.84
149,Eureka,US,2021-10-19 18:13:21,40.8021,-124.1637,61.93,62,98,10.0
150,Basco,PH,2021-10-19 18:13:21,20.4487,121.9702,80.08,74,70,17.02
151,Kasane,BW,2021-10-19 18:13:21,-17.8167,25.15,75.24,49,74,5.3
152,Puerto Escondido,MX,2021-10-19 18:11:24,15.85,-97.0667,88.63,58,40,6.91
153,Ayan,RU,2021-10-19 18:13:01,56.45,138.1667,28.04,59,20,7.87
154,Fortuna,US,2021-10-19 18:13:22,40.5982,-124.1573,61.66,62,1,1.01
155,Waterloo,CA,2021-10-19 18:11:44,43.4668,-80.5164,69.48,56,2,8.01
156,Waingapu,ID,2021-10-19 18:13:23,-9.6567,120.2641,80.31,80,85,4.41
157,Arlit,NE,2021-10-19 18:13:24,18.7369,7.3853,96.42,10,96,6.49
158,Port Lincoln,AU,2021-10-19 18:12:32,-34.7333,135.8667,62.08,63,100,21.56
159,El Dorado,US,2021-10-19 18:13:25,38.7666,-120.5177,58.06,59,60,1.99
160,Georgetown,MY,2021-10-19 18:08:44,5.4112,100.3354,78.89,91,72,5.75
161,Saint Anthony,US,2021-10-19 18:13:25,45.0205,-93.218,72.25,47,1,1.99
162,Vestmannaeyjar,IS,2021-10-19 18:13:26,63.4427,-20.2734,45.59,65,100,3.44
163,Portland,US,2021-10-19 18:10:17,45.5234,-122.6762,59.09,77,75,8.01
164,Komsomolskiy,UZ,2021-10-19 18:12:27,40.4272,71.7189,56.12,54,93,9.22
165,Sao Filipe,CV,2021-10-19 18:12:37,14.8961,-24.4956,82.4,63,3,4.81
166,Umm Kaddadah,SD,2021-10-19 18:13:27,13.6017,26.6876,91.85,13,6,16.51
167,Sangmelima,CM,2021-10-19 18:13:27,2.9333,11.9833,69.82,98,97,4.56
168,Cabo San Lucas,MX,2021-10-19 18:09:51,22.8909,-109.9124,88.61,57,1,13.8
169,Pareora,NZ,2021-10-19 18:13:28,-44.4871,171.2132,46.18,97,100,3.58
170,Marawi,PH,2021-10-19 18:13:29,7.9986,124.2928,68.65,93,75,3.36
171,Saldanha,ZA,2021-10-19 18:11:32,-33.0117,17.9442,64.0,63,0,14.7
172,Chokurdakh,RU,2021-10-19 18:13:29,70.6333,147.9167,-7.98,96,100,6.42
173,Tigil,RU,2021-10-19 18:13:30,57.8,158.6667,23.94,88,99,13.35
174,Isla Vista,US,2021-10-19 18:13:30,34.4133,-119.861,70.25,58,1,8.05
175,Ust-Kuyga,RU,2021-10-19 18:13:32,70.0167,135.6,-3.98,97,80,6.78
176,Atikokan,CA,2021-10-19 18:13:32,48.7555,-91.6216,62.22,45,100,6.71
177,Shakawe,BW,2021-10-19 18:13:33,-18.3667,21.85,71.46,65,66,9.13
178,Waw,SS,2021-10-19 18:13:34,7.7029,27.9953,77.63,67,96,4.74
179,Mount Isa,AU,2021-10-19 18:13:18,-20.7333,139.5,73.17,46,81,0.0
180,Waspan,NI,2021-10-19 18:13:34,14.7419,-83.9717,83.21,79,83,6.82
181,Urucara,BR,2021-10-19 18:13:35,-2.5364,-57.76,95.07,40,84,2.95
182,Souillac,MU,2021-10-19 18:11:14,-20.5167,57.5167,73.36,73,14,7.38
183,Kampong Chhnang,KH,2021-10-19 18:13:36,12.1667,104.55,78.22,85,100,3.2
184,Mahon,ES,2021-10-19 18:13:36,39.8885,4.2658,64.96,68,20,4.61
185,Santa Vitoria Do Palmar,BR,2021-10-19 18:13:37,-33.5189,-53.3681,65.77,58,17,10.09
186,Iraquara,BR,2021-10-19 18:13:37,-12.2486,-41.6194,91.35,29,80,3.87
187,Norman Wells,CA,2021-10-19 18:11:08,65.282,-126.8329,23.0,82,92,5.44
188,Astaneh-Ye Ashrafiyeh,IR,2021-10-19 18:13:38,37.2596,49.9444,63.3,88,84,2.75
189,Tamale,GH,2021-10-19 18:13:38,9.4008,-0.8393,83.73,62,49,3.56
190,Mardan,PK,2021-10-19 18:13:39,34.2019,72.0525,73.94,45,0,3.91
191,Port Macquarie,AU,2021-10-19 18:08:49,-31.4333,152.9167,58.89,89,73,10.42
192,Gat,IL,2021-10-19 18:12:01,31.61,34.7642,72.28,100,57,4.72
193,Port Augusta,AU,2021-10-19 18:13:40,-32.5,137.7667,66.34,29,100,10.71
194,Vanavara,RU,2021-10-19 18:13:41,60.34,102.2797,34.57,95,100,7.27
195,Severo-Kurilsk,RU,2021-10-19 18:13:41,50.6789,156.125,39.96,85,84,12.53
196,Port Hedland,AU,2021-10-19 18:12:45,-20.3167,118.5667,73.45,73,98,8.05
197,Wuwei,CN,2021-10-19 18:13:43,37.9281,102.6414,39.07,74,97,1.41
198,Santiago,CL,2021-10-19 18:12:14,-33.4569,-70.6483,87.24,16,0,6.91
199,Grand Gaube,MU,2021-10-19 18:13:43,-20.0064,57.6608,73.38,77,41,3.0
200,Lebu,CL,2021-10-19 18:11:05,-37.6167,-73.65,60.62,72,0,10.56
201,Acajutla,SV,2021-10-19 18:13:44,13.5928,-89.8275,82.54,69,98,1.45
202,Paamiut,GL,2021-10-19 18:13:45,61.994,-49.6678,40.48,52,0,5.77
203,East London,ZA,2021-10-19 18:11:19,-33.0153,27.9116,62.58,67,0,11.48
204,Perth,AU,2021-10-19 18:12:35,-31.9333,115.8333,61.09,80,75,19.57
205,Chapais,CA,2021-10-19 18:13:46,49.7834,-74.8492,42.58,86,100,8.5
206,Constitucion,CL,2021-10-19 18:11:44,-35.3333,-72.4167,66.02,58,4,5.99
207,Hartlepool,GB,2021-10-19 18:13:46,54.6861,-1.2125,64.29,83,100,18.61
208,Faanui,PF,2021-10-19 18:13:47,-16.4833,-151.75,79.88,78,98,14.34
209,Caravelas,BR,2021-10-19 18:11:38,-17.7125,-39.2481,82.51,62,77,11.48
210,Ponta Do Sol,PT,2021-10-19 18:10:23,32.6667,-17.1,79.72,78,90,3.33
211,Lazaro Cardenas,MX,2021-10-19 18:09:19,17.9583,-102.2,83.53,78,68,3.0
212,Sterling,US,2021-10-19 18:09:07,39.0062,-77.4286,74.01,44,1,1.01
213,Tarauaca,BR,2021-10-19 18:13:48,-8.1614,-70.7656,86.29,61,99,3.69
214,Westerland,DE,2021-10-19 18:12:05,54.9079,8.3033,59.18,100,90,21.85
215,Dehloran,IR,2021-10-19 18:13:49,32.6941,47.2679,76.82,22,0,8.3
216,Lingao,CN,2021-10-19 18:13:49,19.9103,109.6859,75.6,94,69,8.79
217,Seredka,RU,2021-10-19 18:13:50,58.1584,28.1858,24.55,61,83,2.44
218,Narsaq,GL,2021-10-19 18:13:39,60.9167,-46.05,38.26,47,10,1.74
219,Nchelenge,ZM,2021-10-19 18:13:50,-9.3451,28.734,77.7,66,67,9.71
220,San Rafael,AR,2021-10-19 18:09:02,-34.6177,-68.3301,82.24,13,0,14.38
221,Kudahuvadhoo,MV,2021-10-19 18:13:51,2.6708,72.8944,82.58,74,13,11.41
222,Kaspiysk,RU,2021-10-19 18:13:51,42.8816,47.6392,53.78,87,90,15.99
223,Touros,BR,2021-10-19 18:12:41,-5.1989,-35.4608,86.9,63,63,15.55
224,Kiruna,SE,2021-10-19 18:13:52,67.8557,20.2251,14.92,92,100,2.3
225,Santa Isabel Do Rio Negro,BR,2021-10-19 18:13:53,-0.4139,-65.0192,89.28,54,51,0.58
226,Rocha,UY,2021-10-19 18:13:53,-34.4833,-54.3333,68.94,48,4,4.61
227,Mastic Beach,US,2021-10-19 18:13:54,40.7668,-72.8521,66.45,53,1,5.01
228,Thinadhoo,MV,2021-10-19 18:13:54,0.5333,72.9333,83.75,73,26,12.33
229,Aklavik,CA,2021-10-19 18:13:54,68.2191,-135.0107,16.52,95,71,6.35
