City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Noumea,NC,2021-10-26 23:01:43,-22.2763,166.4572,82.38,99,99,7.49
296,Spoleto,IT,2021-10-26 23:01:43,42.7448,12.7374,57.02,91,100,4.07
297,San Jose,US,2021-10-26 23:00:03,37.3394,-121.895,68.49,56,90,1.01
298,Ongandjera,NA,2021-10-26 23:01:44,-17.8833,15.0667,72.99,24,81,9.66
299,San Policarpo,PH,2021-10-26 23:01:44,12.1791,125.5072,81.27,83,81,11.07
300,Touros,BR,2021-10-26 23:00:49,-5.1989,-35.4608,79.29,74,7,14.29
301,Ossora,RU,2021-10-26 23:01:45,59.2353,163.0719,25.21,85,87,3.8
302,Fortuna,US,2021-10-26 23:01:46,40.5982,-124.1573,60.1,70,90,1.99
303,Waingapu,ID,2021-10-26 23:01:46,-9.6567,120.2641,82.71,73,100,7.45
304,Hollister,US,2021-10-26 23:00:03,36.8525,-121.4016,68.0,49,1,0.0
305,Port Hedland,AU,2021-10-26 23:01:47,-20.3167,118.5667,71.65,60,0,9.22
306,Eyl,SO,2021-10-26 23:01:47,7.9803,49.8164,77.67,76,17,3.94
307,Hwange,ZW,2021-10-26 23:01:48,-18.3693,26.5019,77.83,48,58,5.3
308,Adelaide,AU,2021-10-26 22:59:59,-34.9333,138.6,80.85,14,73,3.0
309,Kendari,ID,2021-10-26 23:01:49,-3.945,122.4989,81.82,78,71,4.07
310,Luena,AO,2021-10-26 23:01:49,-11.7833,19.9167,63.45,91,100,3.22
311,Partizanskoye,RU,2021-10-26 23:01:49,55.5006,94.39,48.25,50,93,19.98
312,Ajdabiya,LY,2021-10-26 23:01:50,30.7554,20.2263,69.46,80,0,7.2
313,Zhigansk,RU,2021-10-26 23:01:19,66.7697,123.3711,21.78,95,100,13.11
314,Mareeba,AU,2021-10-26 23:01:51,-17.0,145.4333,82.49,75,20,7.72
315,Alto Longa,BR,2021-10-26 23:01:51,-5.2511,-42.2103,87.08,39,92,2.57
316,Yankton,US,2021-10-26 23:00:30,42.8711,-97.3973,54.12,90,51,20.94
317,Puro,PH,2021-10-26 23:01:52,12.4841,123.3827,80.4,83,81,10.4
318,Huilong,CN,2021-10-26 23:01:52,31.8111,121.655,64.04,75,69,7.38
319,Batouri,CM,2021-10-26 23:01:53,4.4333,14.3667,68.7,97,100,1.52
320,Gao,ML,2021-10-26 23:01:54,16.6362,1.637,84.92,13,21,7.38
321,Meulaboh,ID,2021-10-26 23:01:54,4.1363,96.1285,75.38,90,100,5.08
322,Pouembout,NC,2021-10-26 23:01:55,-21.1333,164.9,81.73,60,97,2.95
323,Payerne,CH,2021-10-26 23:01:55,46.822,6.9361,52.52,94,52,1.14
324,Clarence Town,AU,2021-10-26 23:01:57,-32.5833,151.7833,72.86,51,14,2.62
325,Biu,NG,2021-10-26 23:01:57,10.6129,12.1946,74.8,68,84,3.94
326,Sainte-Maxime,FR,2021-10-26 23:01:57,43.3,6.6333,60.96,79,0,3.56
327,Mae Sot,TH,2021-10-26 23:01:58,16.7167,98.5667,69.64,96,15,1.88
328,East Hemet,US,2021-10-26 23:01:58,33.74,-116.9389,74.3,46,0,1.01
329,Tigil,RU,2021-10-26 23:01:59,57.8,158.6667,32.59,100,100,2.44
330,Bayeux,BR,2021-10-26 23:00:49,-7.125,-34.9322,77.18,72,11,9.69
331,Plettenberg Bay,ZA,2021-10-26 23:01:59,-34.0527,23.3716,62.55,91,56,10.96
332,Zaozerne,UA,2021-10-26 23:02:00,45.1582,33.2787,43.95,63,0,0.72
333,Dwarka,IN,2021-10-26 23:02:00,22.2394,68.9678,79.63,63,0,10.45
334,Zhangjiakou,CN,2021-10-26 23:02:01,40.81,114.8794,40.21,47,0,3.24
335,Marsh Harbour,BS,2021-10-26 23:00:07,26.5412,-77.0636,81.28,76,13,12.17
336,Mahon,ES,2021-10-26 23:02:02,39.8885,4.2658,59.56,77,0,9.22
337,Cidreira,BR,2021-10-26 23:02:03,-30.1811,-50.2056,69.24,71,0,9.98
338,Rio Grande,BR,2021-10-26 23:01:37,-32.035,-52.0986,68.97,76,0,7.05
339,Healdsburg,US,2021-10-26 23:02:04,38.6105,-122.8692,62.69,81,90,4.0
340,Cozumel,MX,2021-10-26 22:58:38,20.5083,-86.9458,84.99,84,75,1.99
341,Revda,RU,2021-10-26 23:02:04,56.801,59.9303,31.01,88,98,11.14
342,Sal Rei,CV,2021-10-26 23:02:05,16.1833,-22.9167,77.56,75,98,17.22
343,Dingle,PH,2021-10-26 23:00:17,10.9995,122.6711,78.22,90,100,6.15
344,Isangel,VU,2021-10-26 23:02:06,-19.55,169.2667,82.22,70,27,5.12
345,La Rioja,ES,2021-10-26 23:02:06,42.25,-2.5,44.49,74,28,6.15
346,Airai,TL,2021-10-26 23:02:07,-8.9266,125.4092,69.58,57,82,1.79
347,Nanortalik,GL,2021-10-26 23:02:07,60.1432,-45.2371,35.78,68,93,2.39
348,Vestmannaeyjar,IS,2021-10-26 23:02:07,63.4427,-20.2734,47.01,89,99,31.03
349,Biak,ID,2021-10-26 23:02:08,-0.9131,122.8766,79.9,75,74,1.45
350,Grandview,US,2021-10-26 23:02:08,38.8858,-94.533,61.66,74,90,5.99
351,Ahuimanu,US,2021-10-26 23:02:09,21.4447,-157.8378,85.78,59,58,7.72
352,Clyde River,CA,2021-10-26 23:02:09,70.4692,-68.5914,22.55,82,88,5.01
353,Bukama,CD,2021-10-26 23:02:10,-9.2,25.85,68.0,88,99,4.07
354,Tiznit,MA,2021-10-26 23:02:10,29.5833,-9.5,59.97,84,56,3.91
355,Nizwa,OM,2021-10-26 23:02:11,22.9333,57.5333,73.42,72,0,4.05
356,Carinhanha,BR,2021-10-26 23:02:12,-14.3047,-43.765,82.2,50,60,10.89
357,Vesoul,FR,2021-10-26 23:02:12,47.5833,5.8333,48.49,91,56,3.18
358,Katsuura,JP,2021-10-26 23:02:13,35.1333,140.3,62.19,76,100,11.72
359,Grand-Lahou,CI,2021-10-26 23:02:13,5.1367,-5.0242,77.79,90,100,7.16
360,Vardo,NO,2021-10-26 23:02:13,70.3705,31.1107,35.04,59,100,25.39
361,Half Moon Bay,US,2021-10-26 23:02:14,37.4636,-122.4286,67.82,67,90,1.01
362,Puerto Del Rosario,ES,2021-10-26 23:02:14,28.5004,-13.8627,69.55,64,10,8.05
363,Cap-Aux-Meules,CA,2021-10-26 23:02:15,47.3821,-61.8597,49.1,66,89,12.59
364,Abnub,EG,2021-10-26 23:02:15,27.2696,31.1511,71.4,35,0,4.38
365,Menongue,AO,2021-10-26 23:02:16,-14.6585,17.691,65.93,75,99,4.76
366,Santa Maria,BR,2021-10-26 23:02:16,-29.6842,-53.8069,69.69,67,0,2.75
367,Wanning,CN,2021-10-26 23:02:17,18.8003,110.3967,75.18,93,100,9.4
368,Verkhnyaya Inta,RU,2021-10-26 23:02:18,65.9811,60.3094,14.36,96,95,8.77
369,Goundi,TD,2021-10-26 23:02:18,9.3627,17.366,73.81,75,85,3.78
370,Egvekinot,RU,2021-10-26 23:02:18,66.3167,-179.1667,5.45,84,95,5.06
371,Kintampo,GH,2021-10-26 23:02:19,8.0563,-1.7306,75.27,81,95,5.82
372,Sobolevo,RU,2021-10-26 23:02:19,54.4299,31.8996,39.15,64,100,11.86
373,Alyangula,AU,2021-10-26 23:02:20,-13.8483,136.4192,85.48,68,24,10.58
374,Ancud,CL,2021-10-26 23:01:40,-41.8697,-73.8203,52.02,91,93,7.43
375,Berdsk,RU,2021-10-26 23:02:20,54.7551,83.0967,31.03,69,70,18.88
376,Vilhena,BR,2021-10-26 22:58:35,-12.7406,-60.1458,75.42,83,0,8.05
377,Pochutla,MX,2021-10-26 23:01:49,15.7432,-96.4661,87.82,73,71,6.51
378,Bangor,GB,2021-10-26 23:02:21,54.6534,-5.669,60.1,89,90,5.99
379,Port Keats,AU,2021-10-26 23:02:22,-14.25,129.55,86.86,67,39,5.35
380,Evensk,RU,2021-10-26 23:02:22,61.95,159.2333,11.16,76,2,7.34
381,Praya,CV,2021-10-26 23:02:23,14.9215,-23.5087,79.34,78,0,16.11
382,Srednekolymsk,RU,2021-10-26 23:02:23,67.45,153.6833,-7.82,99,24,3.13
383,Xichang,CN,2021-10-26 23:02:24,27.8964,102.2634,54.93,80,98,2.28
384,Pindiga,NG,2021-10-26 23:02:24,9.9833,10.9333,75.85,78,69,6.71
385,Kenai,US,2021-10-26 23:00:21,60.5544,-151.2583,42.1,70,98,3.04
386,Ziarat,PK,2021-10-26 23:02:25,30.3823,67.7282,41.9,24,0,5.21
387,Aktas,KZ,2021-10-26 23:02:25,49.7789,72.9608,28.15,63,100,12.44
388,Caravelas,BR,2021-10-26 23:02:26,-17.7125,-39.2481,75.51,84,11,7.94
389,Kholodnyy,RU,2021-10-26 23:02:26,62.7167,147.95,-4.81,98,52,0.74
390,Araguaina,BR,2021-10-26 22:58:29,-7.1911,-48.2072,80.89,69,100,3.42
391,Leshan,CN,2021-10-26 23:02:27,29.5623,103.7639,57.72,88,100,0.4
392,Guspini,IT,2021-10-26 23:02:28,39.5406,8.6294,61.7,84,97,3.49
393,Lerwick,GB,2021-10-26 23:02:28,60.1545,-1.1494,53.6,94,100,22.24
394,Havre,FR,2021-10-26 23:02:28,49.5833,0.3333,56.97,88,90,11.5
395,Ixtapa,MX,2021-10-26 23:00:15,20.7,-105.2,84.22,80,84,4.0
396,Awbari,LY,2021-10-26 23:02:29,26.5921,12.7805,69.96,25,100,5.23
397,Constitucion,CL,2021-10-26 22:59:54,-35.3333,-72.4167,56.19,84,22,16.84
398,Nioro,GM,2021-10-26 23:02:30,13.35,-15.75,78.03,84,68,5.32
399,Havoysund,NO,2021-10-26 23:02:30,70.9963,24.6622,32.88,62,93,27.72
400,Berlevag,NO,2021-10-26 23:02:31,70.8578,29.0864,33.91,57,100,23.6
401,Curuca,BR,2021-10-26 23:02:31,-0.7289,-47.8481,78.75,83,26,7.4
402,Kutum,SD,2021-10-26 23:02:32,14.2,24.6667,72.97,24,64,8.5
403,Izazi,TZ,2021-10-26 23:02:32,-7.2,35.7333,76.08,60,91,4.16
404,Tarko-Sale,RU,2021-10-26 23:02:33,64.9225,77.785,19.74,94,100,20.22
405,Burnie,AU,2021-10-26 23:02:34,-41.0667,145.9167,57.94,62,17,8.61
406,Barcelona,ES,2021-10-26 23:00:18,41.3888,2.159,63.32,82,0,3.0
407,San Cristobal,VE,2021-10-26 23:01:23,7.7669,-72.225,68.32,96,70,3.51
408,Te Anau,NZ,2021-10-26 23:02:35,-45.4167,167.7167,59.18,69,100,2.46
409,Mendi,PG,2021-10-26 23:02:35,-6.1761,143.6513,65.55,70,100,0.54
410,Makakilo City,US,2021-10-26 23:02:35,21.3469,-158.0858,84.61,59,57,7.09
411,Nemuro,JP,2021-10-26 23:02:36,43.3236,145.575,52.39,79,60,5.86
412,Christchurch,NZ,2021-10-26 23:02:36,-43.5333,172.6333,65.91,74,90,3.0
413,Port Lincoln,AU,2021-10-26 23:02:37,-34.7333,135.8667,66.58,69,99,4.03
414,Nicoya,CR,2021-10-26 23:02:37,10.1483,-85.452,81.95,87,56,3.6
415,Bagdarin,RU,2021-10-26 23:02:38,54.4333,113.6,28.54,77,44,3.29
416,Edgewater,US,2021-10-26 23:02:38,28.9889,-80.9023,81.01,53,20,8.05
417,Gisborne,NZ,2021-10-26 23:02:39,-38.6533,178.0042,76.95,58,87,6.73
418,Snezhnogorsk,RU,2021-10-26 23:02:39,69.1933,33.2531,24.58,79,100,11.34
419,Jerantut,MY,2021-10-26 23:02:39,3.936,102.3626,72.95,99,59,1.12
420,Flinders,AU,2021-10-26 22:59:52,-34.5833,150.8552,71.38,63,59,4.0
421,Hita,JP,2021-10-26 23:02:40,33.3167,130.9333,57.15,72,92,1.79
422,Caruray,PH,2021-10-26 23:02:41,10.3094,119.0128,80.29,87,89,6.76
423,Sola,VU,2021-10-26 23:02:41,-13.8833,167.55,80.89,79,57,10.78
424,Nouadhibou,MR,2021-10-26 23:01:20,20.931,-17.0347,70.75,71,93,17.54
425,Wundanyi,KE,2021-10-26 23:02:42,-3.4019,38.364,63.03,79,85,8.01
426,Roald,NO,2021-10-26 23:02:43,62.5833,6.1333,48.34,76,20,14.97
427,Lowestoft,GB,2021-10-26 23:02:43,52.4752,1.7516,59.41,91,70,18.54
428,Praia Da Vitoria,PT,2021-10-26 22:59:08,38.7333,-27.0667,71.76,83,40,24.16
429,Srandakan,ID,2021-10-26 23:02:44,-7.9386,110.2506,78.19,85,100,4.34
430,Quito,EC,2021-10-26 22:58:52,-0.2299,-78.5249,56.35,91,100,2.95
431,Tateyama,JP,2021-10-26 23:02:45,34.9833,139.8667,62.1,77,100,8.34
432,Fairbanks,US,2021-10-26 23:02:46,64.8378,-147.7164,31.3,91,90,0.0
433,Nanfeng,CN,2021-10-26 23:02:46,23.7434,111.7959,64.72,87,24,2.91
434,Newberry,US,2021-10-26 23:02:46,34.2746,-81.6187,66.79,77,0,6.69
435,Changji,CN,2021-10-26 23:02:47,44.0167,87.3167,38.19,70,0,2.24
436,Newport,GB,2021-10-26 23:02:47,51.5877,-2.9984,59.61,90,100,14.79
437,Roebourne,AU,2021-10-26 23:02:48,-20.7833,117.1333,75.18,25,0,7.47
438,Bairiki,KI,2021-10-26 23:02:48,1.3292,172.9752,86.0,66,20,9.22
439,Luwuk,ID,2021-10-26 23:01:58,-0.9516,122.7875,82.18,74,83,1.1
440,Partenit,UA,2021-10-26 23:02:49,44.578,34.3446,43.21,78,26,8.01
441,Honningsvag,NO,2021-10-26 23:02:50,70.9821,25.9704,36.07,56,86,27.42
442,Gold Coast,AU,2021-10-26 23:02:50,-28.0,153.4333,78.17,72,99,6.91
443,Farafangana,MG,2021-10-26 23:02:51,-22.8167,47.8333,70.93,88,19,7.87
444,Novyy Karachay,RU,2021-10-26 23:02:51,43.8208,41.9032,31.24,70,3,5.32
445,Nakskov,DK,2021-10-26 23:02:52,54.8373,11.1284,53.06,92,96,20.98
446,Sinnamary,GF,2021-10-26 23:02:52,5.3833,-52.95,78.84,89,74,11.97
447,Khulna,BD,2021-10-26 23:00:18,22.8135,89.5672,73.69,78,36,6.24
448,Brandfort,ZA,2021-10-26 23:02:53,-28.7001,26.4597,62.74,67,3,11.5
449,Narsaq,GL,2021-10-26 22:59:37,60.9167,-46.05,30.18,59,13,7.4
450,Beroroha,MG,2021-10-26 23:02:54,-21.6667,45.1667,77.27,58,2,1.12
451,Pringsewu,ID,2021-10-26 23:02:54,-5.3582,104.9744,74.5,95,100,2.46
452,Bom Jardim,BR,2021-10-26 23:02:55,-7.7958,-35.5872,71.6,87,41,7.72
453,Alofi,NU,2021-10-26 23:02:55,-19.0595,-169.9187,80.49,65,75,18.41
454,Gainesville,US,2021-10-26 23:00:09,29.6516,-82.3248,76.75,55,0,5.95
455,Codrington,AU,2021-10-26 23:02:56,-38.2667,141.9667,64.89,53,0,15.52
456,Ust-Kuyga,RU,2021-10-26 23:02:56,70.0167,135.6,1.87,97,100,7.31
457,Ittiri,IT,2021-10-26 23:02:57,40.5929,8.5684,45.5,88,1,3.29
458,Vorsma,RU,2021-10-26 23:02:57,55.9856,43.2717,35.44,78,100,13.4
459,Jurm,AF,2021-10-26 23:02:58,36.8648,70.8342,42.58,57,4,3.65
460,Beysehir,TR,2021-10-26 23:02:58,37.6773,31.7246,43.84,64,6,3.87
461,Shahrud,IR,2021-10-26 23:02:59,36.4182,54.9763,47.71,73,82,10.65
462,Zapolyarnyy,RU,2021-10-26 23:02:59,69.4154,30.8136,27.68,88,100,13.67
463,Tiruchchendur,IN,2021-10-26 23:02:59,8.4833,78.1167,78.46,83,100,8.48
464,Mackay,AU,2021-10-26 23:00:24,-21.15,149.2,84.04,69,11,8.16
465,Ercis,TR,2021-10-26 23:03:00,39.0287,43.3586,35.2,27,0,5.41
466,Ghanzi,BW,2021-10-26 23:03:01,-21.5667,21.7833,75.56,48,41,12.48
467,Port Arthur,CN,2021-10-26 23:03:02,38.8,121.2667,57.9,39,0,11.01
468,Manokwari,ID,2021-10-26 23:03:03,-0.8667,134.0833,81.37,74,33,2.1
469,Wajir,KE,2021-10-26 23:03:04,1.7471,40.0573,79.39,67,74,15.01
470,Jiexiu,CN,2021-10-26 23:03:04,37.0244,111.9125,49.55,48,99,0.4
471,Okha,RU,2021-10-26 23:03:04,53.5739,142.9478,37.22,88,33,6.04
472,Vila,PT,2021-10-26 23:01:16,42.0304,-8.1588,49.93,87,36,3.06
473,Baudh,IN,2021-10-26 23:03:05,20.8416,84.3213,73.04,73,67,2.82
474,Pacific Grove,US,2021-10-26 23:01:30,36.6177,-121.9166,68.43,68,8,1.01
475,Tiarei,PF,2021-10-26 23:03:06,-17.5333,-149.3333,84.22,80,51,8.03
476,Yekaterinoslavka,RU,2021-10-26 23:03:06,50.3734,129.1139,34.75,84,94,4.76
477,Ust-Barguzin,RU,2021-10-26 23:03:07,53.45,108.9833,34.66,86,28,5.88
478,Zarubino,RU,2021-10-26 23:03:07,42.63,131.0922,49.66,70,87,12.75
479,Gazanjyk,TM,2021-10-26 23:03:08,39.2446,55.5154,48.92,90,100,6.13
480,Inuvik,CA,2021-10-26 23:03:08,68.3499,-133.7218,27.36,93,90,3.44
481,Finschhafen,PG,2021-10-26 23:03:08,-6.6024,147.8681,84.52,66,93,11.23
482,Espanola,US,2021-10-26 23:00:27,35.9911,-106.0806,57.72,39,21,23.96
483,Tilichiki,RU,2021-10-26 22:59:34,60.4667,166.1,6.87,87,8,6.24
484,Shunyi,CN,2021-10-26 23:03:09,40.125,116.6453,46.29,87,0,4.47
485,La Ronge,CA,2021-10-26 23:01:15,55.1001,-105.2842,43.72,85,100,8.46
486,Port Moresby,PG,2021-10-26 23:03:10,-9.4431,147.1797,81.93,75,92,1.03
487,Yulara,AU,2021-10-26 23:03:11,-25.2406,130.9889,85.05,28,34,9.91
488,Puka,EE,2021-10-26 23:03:11,58.0559,26.2436,45.64,98,100,8.72
489,Hun,LY,2021-10-26 23:03:12,29.1268,15.9477,69.31,45,38,4.92
490,Siocon,PH,2021-10-26 23:03:12,7.7061,122.1353,79.05,86,98,1.54
491,Changping,CN,2021-10-26 23:03:12,40.2186,116.2197,45.97,46,0,7.0
492,Dalbandin,PK,2021-10-26 23:03:13,28.8947,64.4101,61.47,17,0,6.89
493,Letlhakeng,BW,2021-10-26 23:03:13,-24.0944,25.0298,68.85,63,53,14.58
494,Manzhouli,CN,2021-10-26 23:03:14,49.6,117.4333,32.07,79,0,7.9
495,Walvis Bay,NA,2021-10-26 23:03:14,-22.9575,14.5053,60.1,84,3,1.68
496,Udachnyy,RU,2021-10-26 23:03:15,66.4167,112.4,-3.82,100,78,3.24
497,San Buenaventura,MX,2021-10-26 23:03:15,27.0833,-101.5333,97.72,23,20,5.75
498,Maragogi,BR,2021-10-26 23:03:17,-9.0122,-35.2225,77.61,75,16,9.62
499,Teguldet,RU,2021-10-26 23:03:17,57.3064,88.1667,31.37,73,89,17.98
500,San Andres,CO,2021-10-26 23:03:17,12.5847,-81.7006,84.22,74,20,10.36
501,Tomatlan,MX,2021-10-26 23:03:18,19.9333,-105.25,82.09,78,100,7.52
502,Moron,AR,2021-10-26 23:01:50,-34.6534,-58.6198,86.0,39,5,5.77
503,Eitorf,DE,2021-10-26 23:03:19,50.7667,7.45,56.28,89,98,4.27
504,Limbang,MY,2021-10-26 23:03:19,4.75,115.0,77.11,95,88,0.98
505,Guangyuan,CN,2021-10-26 23:03:20,32.442,105.823,55.02,82,99,3.31
506,Berea,US,2021-10-26 22:58:39,41.3662,-81.8543,49.23,75,98,1.01
507,Sierning,AT,2021-10-26 23:03:21,48.0436,14.3082,48.24,88,79,3.47
508,Fabriano,IT,2021-10-26 23:03:21,43.3406,12.9073,54.77,83,100,3.31
509,Saint-Joseph,RE,2021-10-26 23:03:22,-21.3667,55.6167,70.18,77,32,10.27
510,Bogatyye Saby,RU,2021-10-26 23:03:22,56.0102,50.4483,32.13,81,99,10.4
511,Jingdezhen,CN,2021-10-26 23:03:22,29.2947,117.2079,60.57,82,94,2.82
512,Ylivieska,FI,2021-10-26 23:03:23,64.0833,24.55,41.32,96,100,5.01
513,Bulungu,CD,2021-10-26 23:03:23,-4.55,18.6,70.97,91,93,1.59
514,Popondetta,PG,2021-10-26 23:03:24,-8.7537,148.2534,86.65,57,62,2.64
515,Madras,IN,2021-10-26 23:03:24,13.0878,80.2785,78.78,89,40,2.3
516,Saint Anthony,US,2021-10-26 23:03:25,45.0205,-93.218,56.03,50,1,1.99
517,Vao,NC,2021-10-26 23:03:25,-22.6667,167.4833,72.39,85,100,10.29
518,Port Blair,IN,2021-10-26 23:03:25,11.6667,92.75,77.04,88,75,2.3
519,Zhob,PK,2021-10-26 23:03:26,31.3411,69.4481,54.16,57,0,1.9
520,Broken Hill,AU,2021-10-26 23:03:26,-31.95,141.4333,77.67,12,41,22.59
521,Margate,GB,2021-10-26 23:03:27,51.3813,1.3862,60.51,81,92,4.0
522,Diamantino,BR,2021-10-26 23:03:28,-14.4086,-56.4461,76.57,76,85,2.46
523,Samfya,ZM,2021-10-26 23:03:28,-11.3649,29.5565,79.83,39,93,10.07
524,Gumdag,TM,2021-10-26 22:59:41,39.2061,54.5906,50.36,82,100,7.31
525,Qazanbulaq,AZ,2021-10-26 23:03:29,40.6192,46.6519,38.3,73,0,6.33
526,Horasan,TR,2021-10-26 23:03:29,40.0458,42.1728,32.77,36,0,3.38
527,Stepnyak,KZ,2021-10-26 23:03:30,52.8339,70.7803,24.57,69,17,6.42
528,Sayyan,YE,2021-10-26 23:03:30,15.1718,44.3244,53.62,20,1,3.67
529,Santo Antonio Do Ica,BR,2021-10-26 23:03:31,-3.1022,-67.9397,75.4,97,93,1.72
530,Abu Samrah,SY,2021-10-26 23:03:31,35.3029,37.1841,63.9,40,65,3.11
531,Chateau-Thierry,FR,2021-10-26 23:03:32,49.05,3.4,53.74,83,100,5.7
532,San Patricio,US,2021-10-26 23:01:59,28.017,-97.5169,84.92,65,80,15.97
533,Estacion Coahuila,MX,2021-10-26 23:03:32,32.1939,-115.0017,79.34,15,0,10.78
534,Simbahan,PH,2021-10-26 23:03:33,6.3032,120.5836,82.62,76,98,4.65
535,Urumqi,CN,2021-10-26 23:03:34,43.801,87.6005,34.75,70,0,2.24
536,Itarema,BR,2021-10-26 23:03:34,-2.9248,-39.9167,80.13,77,5,17.0
537,Aswan,EG,2021-10-26 23:01:55,24.0934,32.907,77.77,41,13,10.51
538,The Valley,AI,2021-10-26 23:03:35,18.217,-63.0578,82.26,74,20,3.44
539,Mandera,KE,2021-10-26 23:03:35,3.9366,41.867,81.18,61,84,18.81
540,Aquiraz,BR,2021-10-26 23:03:36,-3.9014,-38.3911,82.49,77,17,13.51
541,Hambantota,LK,2021-10-26 23:03:36,6.1241,81.1185,76.46,84,100,6.24
542,Xiamen,CN,2021-10-26 23:01:51,24.4798,118.0819,74.25,80,40,9.26
543,Khovu-Aksy,RU,2021-10-26 23:03:37,51.1333,93.6,30.81,64,11,5.01
544,Victor Harbor,AU,2021-10-26 23:03:38,-35.5667,138.6167,82.8,28,74,11.95
545,Monrovia,LR,2021-10-26 23:00:13,6.3005,-10.7969,77.63,87,98,4.05
546,Angoche,MZ,2021-10-26 23:03:38,-16.2325,39.9086,76.53,85,0,5.95
547,San Julian,MX,2021-10-26 23:03:39,21.0167,-102.1667,70.54,50,98,9.95
548,Mahibadhoo,MV,2021-10-26 23:01:09,3.7833,72.9667,81.63,77,97,11.34
549,Nalut,LY,2021-10-26 23:03:39,30.3333,10.85,63.61,64,89,10.6
550,Mirnyy,RU,2021-10-26 23:01:03,62.5353,113.9611,18.82,91,45,6.62
551,Ukiah,US,2021-10-26 23:03:40,39.1502,-123.2078,59.13,91,90,9.22
552,Putina,PE,2021-10-26 23:03:40,-15.4667,-69.4333,45.41,68,45,15.59
553,Palembang,ID,2021-10-26 23:01:45,-2.9167,104.7458,77.09,94,20,0.0
554,Rajauri,IN,2021-10-26 23:03:41,33.3833,74.3,56.86,43,94,5.46
555,Sao Joao Da Barra,BR,2021-10-26 23:03:41,-21.6403,-41.0511,73.08,95,100,4.45
556,Jalu,LY,2021-10-26 23:03:00,29.0331,21.5482,71.44,45,0,11.14
557,Hervey Bay,AU,2021-10-26 23:03:43,-25.2986,152.8535,80.02,75,28,7.96
558,Vanimo,PG,2021-10-26 23:03:43,-2.6741,141.3028,80.13,88,70,6.69
559,Kyra,RU,2021-10-26 23:03:43,49.5776,111.9753,32.0,64,1,2.91
560,Amapa,BR,2021-10-26 23:03:44,1.0,-52.0,80.82,67,96,6.71
561,Vitim,RU,2021-10-26 23:03:44,59.4511,112.5578,19.74,96,89,3.31
562,Sakakah,SA,2021-10-26 23:03:45,29.9697,40.2064,69.3,29,20,7.16
563,Amol,IR,2021-10-26 23:03:45,36.4696,52.3507,54.21,93,100,10.0
564,Matagami,CA,2021-10-26 23:03:46,49.7502,-77.6328,39.22,70,100,6.93
565,Abbotsford,CA,2021-10-26 22:59:48,49.058,-122.2526,54.01,86,90,19.57
566,Birjand,IR,2021-10-26 23:03:47,32.8663,59.2211,50.0,30,0,7.29
567,Atambua,ID,2021-10-26 23:03:47,-9.1061,124.8925,80.2,67,89,1.97
568,Shimoda,JP,2021-10-26 23:03:48,34.6667,138.95,64.51,75,79,3.76
569,Ondjiva,AO,2021-10-26 23:03:48,-17.0667,15.7333,76.91,40,92,5.93
570,Obanazawa,JP,2021-10-26 23:03:49,38.6033,140.4019,48.36,89,91,2.28
571,Simdega,IN,2021-10-26 23:03:49,22.6167,84.5167,65.01,71,5,5.99
572,Beyneu,KZ,2021-10-26 23:03:50,45.3167,55.2,38.93,63,9,7.52
573,Thessalon,CA,2021-10-26 23:03:50,46.2501,-83.5666,50.49,69,75,12.19
574,Bambanglipuro,ID,2021-10-26 23:03:51,-7.95,110.2833,78.1,85,100,4.47
575,Ranong,TH,2021-10-26 23:03:51,9.9658,98.6348,77.0,91,89,4.45
576,Gobabis,NA,2021-10-26 23:03:51,-22.45,18.9667,78.55,14,83,13.27
577,Kuytun,RU,2021-10-26 23:03:52,54.3419,101.5036,34.75,76,87,5.82
578,Biograd Na Moru,HR,2021-10-26 23:03:52,43.9433,15.4519,55.76,59,98,6.04
579,Lavrentiya,RU,2021-10-26 23:00:46,65.5833,-171.0,13.89,74,53,6.29
580,Arinos,BR,2021-10-26 23:03:53,-15.9169,-46.1056,77.97,69,96,3.53
581,Pioner,RU,2021-10-26 23:03:53,55.3166,85.9508,35.04,60,75,15.66
582,Qunduz,AF,2021-10-26 23:03:54,36.729,68.857,56.32,45,6,1.79
583,Longkou,CN,2021-10-26 23:03:55,37.6508,120.3286,58.44,50,0,9.46
584,Pandamatenga,BW,2021-10-26 23:03:55,-18.5278,25.627,77.45,47,78,9.89
585,Ca Mau,VN,2021-10-26 23:03:56,9.1769,105.15,74.77,87,99,3.85
